"year","month","duration_bom_stn","severity_bom_stn","duration_bom_stn_declared","severity_bom_stn_declared","duration_awap","severity_awap","duration_awap_declared","severity_awap_declared","duration_emast","severity_emast","duration_emast_declared","severity_emast_declared"
1919,3,6,-17.3198350206224,"TRUE","FALSE",6,-17.3265020959478,"TRUE","FALSE",NA,NA,NA,NA
1919,4,7,-21.2563429571304,"TRUE","TRUE",7,-21.2557056357708,"TRUE","TRUE",NA,NA,NA,NA
1919,5,8,-21.2563429571304,"TRUE","TRUE",8,-22.9902189101071,"TRUE","TRUE",NA,NA,NA,NA
1919,6,9,-21.5398075240595,"TRUE","TRUE",9,-24.3937276820369,"TRUE","TRUE",NA,NA,NA,NA
1919,7,0,0,"FALSE","FALSE",10,-25.3761838223878,"TRUE","TRUE",NA,NA,NA,NA
1919,8,0,0,"FALSE","FALSE",11,-26.4989908399317,"TRUE","TRUE",NA,NA,NA,NA
1919,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1919,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1919,11,1,-3.30708661417323,"FALSE","FALSE",1,-3.01754385964912,"FALSE","FALSE",NA,NA,NA,NA
1919,12,2,-5.5748031496063,"FALSE","FALSE",2,-4.21052631578947,"FALSE","FALSE",NA,NA,NA,NA
1920,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1920,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1920,3,1,-2.03174603174603,"FALSE","FALSE",1,-1.23893805309735,"FALSE","FALSE",NA,NA,NA,NA
1920,4,2,-3.87301587301587,"FALSE","FALSE",2,-2.4070796460177,"FALSE","FALSE",NA,NA,NA,NA
1920,5,3,-6.34920634920635,"FALSE","FALSE",3,-4.63716814159292,"FALSE","FALSE",NA,NA,NA,NA
1920,6,4,-9.15235595550556,"FALSE","FALSE",4,-7.44418568545257,"FALSE","FALSE",NA,NA,NA,NA
1920,7,5,-11.8925134358205,"TRUE","FALSE",5,-10.1810277907157,"TRUE","FALSE",NA,NA,NA,NA
1920,8,6,-14.0657417822772,"TRUE","FALSE",6,-12.356466387207,"TRUE","FALSE",NA,NA,NA,NA
1920,9,7,-15.6720409948756,"TRUE","FALSE",7,-14.1810277907157,"TRUE","FALSE",NA,NA,NA,NA
1920,10,8,-17.5933008373953,"TRUE","TRUE",8,-16.075764632821,"TRUE","FALSE",NA,NA,NA,NA
1920,11,9,-18.9476315460567,"TRUE","TRUE",9,0,"TRUE","FALSE",NA,NA,NA,NA
1920,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1921,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1922,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1922,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1922,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1922,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1922,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1922,6,1,-2.74015748031496,"FALSE","FALSE",1,-2.66666666666667,"FALSE","FALSE",NA,NA,NA,NA
1922,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1922,8,0,0,"FALSE","FALSE",1,-1.54385964912281,"FALSE","FALSE",NA,NA,NA,NA
1922,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1922,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1922,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1922,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1923,1,1,-1.9047619047619,"FALSE","FALSE",1,-2.65486725663717,"FALSE","FALSE",NA,NA,NA,NA
1923,2,2,-4.76190476190476,"FALSE","FALSE",2,-5.73451327433628,"FALSE","FALSE",NA,NA,NA,NA
1923,3,3,-8.57142857142857,"FALSE","FALSE",3,-9.52212389380531,"FALSE","FALSE",NA,NA,NA,NA
1923,4,4,-12.2539682539683,"FALSE","FALSE",4,-13.1681415929204,"FALSE","FALSE",NA,NA,NA,NA
1923,5,5,-15.8730158730159,"TRUE","FALSE",5,-16.6725663716814,"TRUE","FALSE",NA,NA,NA,NA
1923,6,6,-19.3060867391576,"TRUE","TRUE",6,-19.8304611085235,"TRUE","TRUE",NA,NA,NA,NA
1923,7,7,-20.5974253218348,"TRUE","TRUE",7,-20.7427418102779,"TRUE","TRUE",NA,NA,NA,NA
1923,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1923,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1923,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1923,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1923,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1924,1,1,-1.14285714285714,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1924,2,2,-2.85714285714286,"FALSE","FALSE",1,-2.23008849557522,"FALSE","FALSE",NA,NA,NA,NA
1924,3,3,-4.6984126984127,"FALSE","FALSE",2,-4.95575221238938,"FALSE","FALSE",NA,NA,NA,NA
1924,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1924,5,0,0,"FALSE","FALSE",1,-1.23893805309735,"FALSE","FALSE",NA,NA,NA,NA
1924,6,0,0,"FALSE","FALSE",2,-2.29156963204471,"FALSE","FALSE",NA,NA,NA,NA
1924,7,0,0,"FALSE","FALSE",3,-3.55472752678156,"FALSE","FALSE",NA,NA,NA,NA
1924,8,1,-1.22834645669291,"FALSE","FALSE",4,-4.8178854215184,"FALSE","FALSE",NA,NA,NA,NA
1924,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1924,10,1,-3.05511811023622,"FALSE","FALSE",1,-2.73684210526316,"FALSE","FALSE",NA,NA,NA,NA
1924,11,2,-4.81889763779528,"FALSE","FALSE",2,-4.07017543859649,"FALSE","FALSE",NA,NA,NA,NA
1924,12,3,-5.85826771653543,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1925,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1925,2,1,-2.15873015873016,"FALSE","FALSE",1,-1.23893805309735,"FALSE","FALSE",NA,NA,NA,NA
1925,3,2,-4.95238095238095,"FALSE","FALSE",2,-3.53982300884956,"FALSE","FALSE",NA,NA,NA,NA
1925,4,3,-8.06349206349206,"FALSE","FALSE",3,-6.19469026548673,"FALSE","FALSE",NA,NA,NA,NA
1925,5,4,-9.46031746031746,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1925,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1925,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1925,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1925,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1925,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1925,11,1,-1.98425196850394,"FALSE","FALSE",1,-1.40350877192982,"FALSE","FALSE",NA,NA,NA,NA
1925,12,2,-5.66929133858268,"FALSE","FALSE",2,-4.63157894736842,"FALSE","FALSE",NA,NA,NA,NA
1926,1,3,-9.22484689413823,"FALSE","FALSE",3,-7.9944108057755,"FALSE","FALSE",NA,NA,NA,NA
1926,2,4,-13.2248468941382,"FALSE","FALSE",4,-11.9944108057755,"FALSE","FALSE",NA,NA,NA,NA
1926,3,5,-16.2724659417573,"TRUE","FALSE",5,-14.6492780624127,"TRUE","FALSE",NA,NA,NA,NA
1926,4,6,-19.1296087989001,"TRUE","TRUE",6,-16.7377736376339,"TRUE","FALSE",NA,NA,NA,NA
1926,5,7,-21.7327834020747,"TRUE","TRUE",7,-18.6138798323242,"TRUE","TRUE",NA,NA,NA,NA
1926,6,8,-23.5910511186102,"TRUE","TRUE",8,-19.9472131656575,"TRUE","TRUE",NA,NA,NA,NA
1926,7,9,-24.7564054493188,"TRUE","TRUE",9,-20.3682657972365,"TRUE","TRUE",NA,NA,NA,NA
1926,8,10,-24.8508936382952,"TRUE","TRUE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1926,9,11,-26.2682164729409,"TRUE","TRUE",1,-1.33333333333333,"FALSE","FALSE",NA,NA,NA,NA
1926,10,12,-28.6934133233346,"TRUE","TRUE",2,-4,"FALSE","FALSE",NA,NA,NA,NA
1926,11,13,-32.1264841894763,"TRUE","TRUE",3,-7.57894736842105,"FALSE","FALSE",NA,NA,NA,NA
1926,12,14,-34.1107361579803,"TRUE","TRUE",4,-8.98245614035088,"FALSE","FALSE",NA,NA,NA,NA
1927,1,15,-34.3647044119485,"TRUE","TRUE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1927,2,16,-36.0154980627422,"TRUE","TRUE",1,-2.15929203539823,"FALSE","FALSE",NA,NA,NA,NA
1927,3,17,-38.3647044119485,"TRUE","TRUE",2,-5.02654867256637,"FALSE","FALSE",NA,NA,NA,NA
1927,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1927,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1927,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1927,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1927,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1927,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1927,10,1,-3.81102362204724,"FALSE","FALSE",1,-3.92982456140351,"FALSE","FALSE",NA,NA,NA,NA
1927,11,2,-6.04724409448819,"FALSE","FALSE",2,-6.45614035087719,"FALSE","FALSE",NA,NA,NA,NA
1927,12,3,-7.90551181102362,"FALSE","FALSE",3,-7.78947368421053,"FALSE","FALSE",NA,NA,NA,NA
1928,1,4,-9.36582927134108,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1928,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1928,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1928,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1928,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1928,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1928,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1928,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1928,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1928,10,0,0,"FALSE","FALSE",1,-1.05263157894737,"FALSE","FALSE",NA,NA,NA,NA
1928,11,1,-1.22834645669291,"FALSE","FALSE",2,-2.52631578947368,"FALSE","FALSE",NA,NA,NA,NA
1928,12,2,-5.10236220472441,"FALSE","FALSE",3,-6.17543859649123,"FALSE","FALSE",NA,NA,NA,NA
1929,1,3,-9.10236220472441,"FALSE","FALSE",4,-10.1754385964912,"FALSE","FALSE",NA,NA,NA,NA
1929,2,4,-10.3087114110736,"FALSE","FALSE",5,-11.8391554106505,"TRUE","FALSE",NA,NA,NA,NA
1929,3,0,0,"FALSE","FALSE",6,-13.2196863841018,"TRUE","FALSE",NA,NA,NA,NA
1929,4,0,0,"FALSE","FALSE",7,0,"TRUE","FALSE",NA,NA,NA,NA
1929,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1929,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1929,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1929,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1929,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1929,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1929,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1929,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1930,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1930,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1930,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1930,4,1,-2.41269841269841,"FALSE","FALSE",1,-2.51327433628319,"FALSE","FALSE",NA,NA,NA,NA
1930,5,2,-4.63492063492064,"FALSE","FALSE",2,-5.02654867256637,"FALSE","FALSE",NA,NA,NA,NA
1930,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1930,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1930,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1930,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1930,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1930,11,1,-1.60629921259843,"FALSE","FALSE",1,-1.12280701754386,"FALSE","FALSE",NA,NA,NA,NA
1930,12,2,-4.22047244094488,"FALSE","FALSE",2,-2.80701754385965,"FALSE","FALSE",NA,NA,NA,NA
1931,1,3,-7.58555180602425,"FALSE","FALSE",3,-5.24949541996584,"FALSE","FALSE",NA,NA,NA,NA
1931,2,4,-10.6331708536433,"FALSE","FALSE",4,-8.18754851731098,"FALSE","FALSE",NA,NA,NA,NA
1931,3,5,-12.0299962504687,"TRUE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1931,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1931,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1931,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1931,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1931,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1931,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1931,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1931,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1931,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1932,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1932,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1932,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1932,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1932,5,1,-1.65079365079365,"FALSE","FALSE",1,-1.16814159292035,"FALSE","FALSE",NA,NA,NA,NA
1932,6,2,-4.51693538307712,"FALSE","FALSE",2,-3.90498369818351,"FALSE","FALSE",NA,NA,NA,NA
1932,7,3,-6.87914010748657,"FALSE","FALSE",3,-5.86989597888527,"FALSE","FALSE",NA,NA,NA,NA
1932,8,4,-9.36732908386452,"FALSE","FALSE",4,-7.76463282099053,"FALSE","FALSE",NA,NA,NA,NA
1932,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1932,10,1,-1.41732283464567,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1932,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1932,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1933,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1933,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1933,3,1,-1.3015873015873,"FALSE","FALSE",1,-1.45132743362832,"FALSE","FALSE",NA,NA,NA,NA
1933,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1933,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1933,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1933,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1933,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1933,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1933,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1933,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1933,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1934,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1935,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1935,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1935,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1935,4,1,-1.14285714285714,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1935,5,2,-3.3015873015873,"FALSE","FALSE",1,-1.94690265486726,"FALSE","FALSE",NA,NA,NA,NA
1935,6,3,-5.78977627796525,"FALSE","FALSE",2,-4.54339388293743,"FALSE","FALSE",NA,NA,NA,NA
1935,7,4,-8.21497312835896,"FALSE","FALSE",3,-7.2100605496041,"FALSE","FALSE",NA,NA,NA,NA
1935,8,5,-11.8370203724534,"TRUE","FALSE",4,-11.1398851110076,"FALSE","FALSE",NA,NA,NA,NA
1935,9,6,-15.5850518685164,"TRUE","FALSE",5,-15.0697096724111,"TRUE","FALSE",NA,NA,NA,NA
1935,10,7,-18.5141857267842,"TRUE","TRUE",6,-17.8767272162708,"TRUE","TRUE",NA,NA,NA,NA
1935,11,8,-21.0968628921385,"TRUE","TRUE",7,-20.1223412513585,"TRUE","TRUE",NA,NA,NA,NA
1935,12,9,-21.8212723409574,"TRUE","TRUE",8,-20.192516689955,"TRUE","TRUE",NA,NA,NA,NA
1936,1,10,-21.8212723409574,"TRUE","TRUE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1936,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1936,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1936,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1936,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1936,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1936,7,1,-1.22834645669291,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1936,8,2,-3.84251968503937,"FALSE","FALSE",1,-2.45614035087719,"FALSE","FALSE",NA,NA,NA,NA
1936,9,3,-7.52755905511811,"FALSE","FALSE",2,-5.89473684210526,"FALSE","FALSE",NA,NA,NA,NA
1936,10,4,-11.2125984251969,"FALSE","FALSE",3,-9.6140350877193,"FALSE","FALSE",NA,NA,NA,NA
1936,11,5,-14.8976377952756,"TRUE","FALSE",4,-13.4035087719298,"FALSE","FALSE",NA,NA,NA,NA
1936,12,6,-17.1653543307087,"TRUE","FALSE",5,-15.9298245614035,"TRUE","FALSE",NA,NA,NA,NA
1937,1,7,-19.0066241719785,"TRUE","TRUE",6,-17.9475236764478,"TRUE","TRUE",NA,NA,NA,NA
1937,2,8,-21.6732908386452,"TRUE","TRUE",7,-20.8147803136159,"TRUE","TRUE",NA,NA,NA,NA
1937,3,9,-22.7526559180102,"TRUE","TRUE",8,-22.5492935879522,"TRUE","TRUE",NA,NA,NA,NA
1937,4,10,-23.6415448068991,"TRUE","TRUE",9,-24.0714174817575,"TRUE","TRUE",NA,NA,NA,NA
1937,5,11,-24.6574178227722,"TRUE","TRUE",10,-25.4519484552088,"TRUE","TRUE",NA,NA,NA,NA
1937,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1937,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1937,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1937,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1937,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1937,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1937,12,1,-1.35433070866142,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1938,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1938,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1938,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1938,4,1,-1.46031746031746,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1938,5,2,-2.92063492063492,"FALSE","FALSE",1,-1.02654867256637,"FALSE","FALSE",NA,NA,NA,NA
1938,6,3,-5.03087114110736,"FALSE","FALSE",2,-2.99146095326813,"FALSE","FALSE",NA,NA,NA,NA
1938,7,4,-8.33795775528059,"FALSE","FALSE",3,-6.21953112870672,"FALSE","FALSE",NA,NA,NA,NA
1938,8,5,-9.69228846394201,"TRUE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1938,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1938,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1938,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1938,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1939,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1939,2,1,-2.98412698412698,"FALSE","FALSE",1,-3.00884955752212,"FALSE","FALSE",NA,NA,NA,NA
1939,3,2,-5.14285714285714,"FALSE","FALSE",2,-5.16814159292035,"FALSE","FALSE",NA,NA,NA,NA
1939,4,3,-7.87301587301587,"FALSE","FALSE",3,-8.31858407079646,"FALSE","FALSE",NA,NA,NA,NA
1939,5,4,-10.7301587301587,"FALSE","FALSE",4,-11.1858407079646,"FALSE","FALSE",NA,NA,NA,NA
1939,6,5,-13.2813398325209,"TRUE","FALSE",5,-13.5016301816488,"TRUE","FALSE",NA,NA,NA,NA
1939,7,6,-16.2104736907887,"TRUE","FALSE",6,-16.3086477255085,"TRUE","FALSE",NA,NA,NA,NA
1939,8,7,-18.1317335333083,"TRUE","TRUE",7,0,"TRUE","FALSE",NA,NA,NA,NA
1939,9,8,-20.6829146356705,"TRUE","TRUE",8,-2.45614035087719,"TRUE","FALSE",NA,NA,NA,NA
1939,10,9,-23.801024871891,"TRUE","TRUE",9,-5.40350877192983,"TRUE","FALSE",NA,NA,NA,NA
1939,11,10,-26.6041744781902,"TRUE","TRUE",10,-8,"TRUE","FALSE",NA,NA,NA,NA
1939,12,11,-29.3443319585052,"TRUE","TRUE",11,-10.0350877192982,"TRUE","FALSE",NA,NA,NA,NA
1940,1,12,-32.3919510061242,"TRUE","TRUE",12,-12.8315478962894,"TRUE","FALSE",NA,NA,NA,NA
1940,2,13,-35.9475065616798,"TRUE","TRUE",13,-16.2651762148735,"TRUE","FALSE",NA,NA,NA,NA
1940,3,14,-39.8205224346957,"TRUE","TRUE",14,-20.1235832945195,"TRUE","TRUE",NA,NA,NA,NA
1940,4,15,-43.6300462442195,"TRUE","TRUE",15,-23.9111939139885,"TRUE","TRUE",NA,NA,NA,NA
1940,5,16,-47.5030621172353,"TRUE","TRUE",16,-27.7696009936345,"TRUE","TRUE",NA,NA,NA,NA
1940,6,17,-51.3770778652668,"TRUE","TRUE",17,-31.699425555038,"TRUE","TRUE",NA,NA,NA,NA
1940,7,18,-55.1881014873141,"TRUE","TRUE",18,-35.5590746778451,"TRUE","TRUE",NA,NA,NA,NA
1940,8,19,-58.6211723534558,"TRUE","TRUE",19,-39.0678466076696,"TRUE","TRUE",NA,NA,NA,NA
1940,9,20,-61.0463692038495,"TRUE","TRUE",20,-41.2432852041608,"TRUE","TRUE",NA,NA,NA,NA
1940,10,21,-64.920384951881,"TRUE","TRUE",21,-44.8222325725819,"TRUE","TRUE",NA,NA,NA,NA
1940,11,22,-68.0384951881015,"TRUE","TRUE",22,-47.7696009936345,"TRUE","TRUE",NA,NA,NA,NA
