"lon","lat","values","gridname"
150.8929227,-33.8210665,34.4000015258789,"totals_1906120119061231.tif"
150.8929227,-33.8210665,42.2999992370605,"totals_1907010119070131.tif"
150.8929227,-33.8210665,85.5999984741211,"totals_1907020119070228.tif"
150.8929227,-33.8210665,130.5,"totals_1907030119070331.tif"
150.8929227,-33.8210665,30.8999996185303,"totals_1907040119070430.tif"
150.8929227,-33.8210665,17.6000003814697,"totals_1907050119070531.tif"
150.8929227,-33.8210665,88.5999984741211,"totals_1907060119070630.tif"
150.8929227,-33.8210665,1.39999997615814,"totals_1907070119070731.tif"
150.8929227,-33.8210665,8.69999980926514,"totals_1907080119070831.tif"
150.8929227,-33.8210665,4.80000019073486,"totals_1907090119070930.tif"
150.8929227,-33.8210665,6.90000009536743,"totals_1907100119071031.tif"
150.8929227,-33.8210665,38.7999992370605,"totals_1907110119071130.tif"
150.8929227,-33.8210665,43.7000007629395,"totals_1907120119071231.tif"
150.8929227,-33.8210665,33.7000007629395,"totals_1908010119080131.tif"
150.8929227,-33.8210665,286.5,"totals_1908020119080229.tif"
150.8929227,-33.8210665,36.7000007629395,"totals_1908030119080331.tif"
150.8929227,-33.8210665,35.5999984741211,"totals_1908040119080430.tif"
150.8929227,-33.8210665,16,"totals_1908050119080531.tif"
150.8929227,-33.8210665,2.20000004768372,"totals_1908060119080630.tif"
150.8929227,-33.8210665,97.1999969482422,"totals_1908070119080731.tif"
150.8929227,-33.8210665,183.100006103516,"totals_1908080119080831.tif"
150.8929227,-33.8210665,23.6000003814697,"totals_1908090119080930.tif"
150.8929227,-33.8210665,22.3999996185303,"totals_1908100119081031.tif"
150.8929227,-33.8210665,27,"totals_1908110119081130.tif"
150.8929227,-33.8210665,27.8999996185303,"totals_1908120119081231.tif"
150.8929227,-33.8210665,31.2999992370605,"totals_1909010119090131.tif"
150.8929227,-33.8210665,163,"totals_1909020119090228.tif"
150.8929227,-33.8210665,8.19999980926514,"totals_1909030119090331.tif"
150.8929227,-33.8210665,10.3000001907349,"totals_1909040119090430.tif"
150.8929227,-33.8210665,11.6000003814697,"totals_1909050119090531.tif"
150.8929227,-33.8210665,73.6999969482422,"totals_1909060119090630.tif"
150.8929227,-33.8210665,14,"totals_1909070119090731.tif"
150.8929227,-33.8210665,21.6000003814697,"totals_1909080119090831.tif"
150.8929227,-33.8210665,43.9000015258789,"totals_1909090119090930.tif"
150.8929227,-33.8210665,35.7000007629395,"totals_1909100119091031.tif"
150.8929227,-33.8210665,52.5999984741211,"totals_1909110119091130.tif"
150.8929227,-33.8210665,137.699996948242,"totals_1909120119091231.tif"
150.8929227,-33.8210665,127.699996948242,"totals_1910010119100131.tif"
150.8929227,-33.8210665,26,"totals_1910020119100228.tif"
150.8929227,-33.8210665,115.800003051758,"totals_1910030119100331.tif"
150.8929227,-33.8210665,30.8999996185303,"totals_1910040119100430.tif"
150.8929227,-33.8210665,11,"totals_1910050119100531.tif"
150.8929227,-33.8210665,49.5,"totals_1910060119100630.tif"
150.8929227,-33.8210665,172.100006103516,"totals_1910070119100731.tif"
150.8929227,-33.8210665,8.69999980926514,"totals_1910080119100831.tif"
150.8929227,-33.8210665,48.7000007629395,"totals_1910090119100930.tif"
150.8929227,-33.8210665,52.9000015258789,"totals_1910100119101031.tif"
150.8929227,-33.8210665,26.2999992370605,"totals_1910110119101130.tif"
150.8929227,-33.8210665,235.399993896484,"totals_1910120119101231.tif"
150.8929227,-33.8210665,293.700012207031,"totals_1911010119110131.tif"
150.8929227,-33.8210665,149.600006103516,"totals_1911020119110228.tif"
150.8929227,-33.8210665,72.5999984741211,"totals_1911030119110331.tif"
150.8929227,-33.8210665,43.0999984741211,"totals_1911040119110430.tif"
150.8929227,-33.8210665,17.6000003814697,"totals_1911050119110531.tif"
150.8929227,-33.8210665,2.79999995231628,"totals_1911060119110630.tif"
150.8929227,-33.8210665,82.5,"totals_1911070119110731.tif"
150.8929227,-33.8210665,127.800003051758,"totals_1911080119110831.tif"
150.8929227,-33.8210665,55.0999984741211,"totals_1911090119110930.tif"
150.8929227,-33.8210665,28.7999992370605,"totals_1911100119111031.tif"
150.8929227,-33.8210665,51.2999992370605,"totals_1911110119111130.tif"
150.8929227,-33.8210665,78.1999969482422,"totals_1911120119111231.tif"
150.8929227,-33.8210665,25.7999992370605,"totals_1912010119120131.tif"
150.8929227,-33.8210665,134,"totals_1912020119120229.tif"
150.8929227,-33.8210665,84.8000030517578,"totals_1912030119120331.tif"
150.8929227,-33.8210665,89.0999984741211,"totals_1912040119120430.tif"
150.8929227,-33.8210665,60.7000007629395,"totals_1912050119120531.tif"
150.8929227,-33.8210665,53.9000015258789,"totals_1912060119120630.tif"
150.8929227,-33.8210665,206.300003051758,"totals_1912070119120731.tif"
150.8929227,-33.8210665,71.5999984741211,"totals_1912080119120831.tif"
150.8929227,-33.8210665,9.10000038146973,"totals_1912090119120930.tif"
150.8929227,-33.8210665,28.2000007629395,"totals_1912100119121031.tif"
150.8929227,-33.8210665,45.4000015258789,"totals_1912110119121130.tif"
150.8929227,-33.8210665,51.2000007629395,"totals_1912120119121231.tif"
150.8929227,-33.8210665,14.8999996185303,"totals_1913010119130131.tif"
150.8929227,-33.8210665,17.1000003814697,"totals_1913020119130228.tif"
150.8929227,-33.8210665,153.300003051758,"totals_1913030119130331.tif"
150.8929227,-33.8210665,169.699996948242,"totals_1913040119130430.tif"
150.8929227,-33.8210665,265.799987792969,"totals_1913050119130531.tif"
150.8929227,-33.8210665,219.600006103516,"totals_1913060119130630.tif"
150.8929227,-33.8210665,99.3000030517578,"totals_1913070119130731.tif"
150.8929227,-33.8210665,1.20000004768372,"totals_1913080119130831.tif"
150.8929227,-33.8210665,38.5,"totals_1913090119130930.tif"
150.8929227,-33.8210665,33.4000015258789,"totals_1913100119131031.tif"
150.8929227,-33.8210665,29.6000003814697,"totals_1913110119131130.tif"
150.8929227,-33.8210665,16.7000007629395,"totals_1913120119131231.tif"
150.8929227,-33.8210665,26.6000003814697,"totals_1914010119140131.tif"
150.8929227,-33.8210665,41.7000007629395,"totals_1914020119140228.tif"
150.8929227,-33.8210665,293.5,"totals_1914030119140331.tif"
150.8929227,-33.8210665,49.7000007629395,"totals_1914040119140430.tif"
150.8929227,-33.8210665,45.2000007629395,"totals_1914050119140531.tif"
150.8929227,-33.8210665,79.1999969482422,"totals_1914060119140630.tif"
150.8929227,-33.8210665,92.3000030517578,"totals_1914070119140731.tif"
150.8929227,-33.8210665,20,"totals_1914080119140831.tif"
150.8929227,-33.8210665,106.5,"totals_1914090119140930.tif"
150.8929227,-33.8210665,132.899993896484,"totals_1914100119141031.tif"
150.8929227,-33.8210665,89.4000015258789,"totals_1914110119141130.tif"
150.8929227,-33.8210665,175.800003051758,"totals_1914120119141231.tif"
150.8929227,-33.8210665,10.1999998092651,"totals_1915010119150131.tif"
150.8929227,-33.8210665,31.2999992370605,"totals_1915020119150228.tif"
150.8929227,-33.8210665,107.599998474121,"totals_1915030119150331.tif"
150.8929227,-33.8210665,114.400001525879,"totals_1915040119150430.tif"
150.8929227,-33.8210665,65.0999984741211,"totals_1915050119150531.tif"
150.8929227,-33.8210665,11,"totals_1915060119150630.tif"
150.8929227,-33.8210665,31.5,"totals_1915070119150731.tif"
150.8929227,-33.8210665,17.1000003814697,"totals_1915080119150831.tif"
150.8929227,-33.8210665,25.7000007629395,"totals_1915090119150930.tif"
150.8929227,-33.8210665,17.7999992370605,"totals_1915100119151031.tif"
150.8929227,-33.8210665,0.699999988079071,"totals_1915110119151130.tif"
150.8929227,-33.8210665,64.1999969482422,"totals_1915120119151231.tif"
150.8929227,-33.8210665,24.2999992370605,"totals_1916010119160131.tif"
150.8929227,-33.8210665,66.1999969482422,"totals_1916020119160229.tif"
150.8929227,-33.8210665,48.9000015258789,"totals_1916030119160331.tif"
150.8929227,-33.8210665,88.0999984741211,"totals_1916040119160430.tif"
150.8929227,-33.8210665,21,"totals_1916050119160531.tif"
150.8929227,-33.8210665,56.7000007629395,"totals_1916060119160630.tif"
150.8929227,-33.8210665,58.0999984741211,"totals_1916070119160731.tif"
150.8929227,-33.8210665,53.7000007629395,"totals_1916080119160831.tif"
150.8929227,-33.8210665,63.2000007629395,"totals_1916090119160930.tif"
150.8929227,-33.8210665,266.899993896484,"totals_1916100119161031.tif"
150.8929227,-33.8210665,77.5999984741211,"totals_1916110119161130.tif"
150.8929227,-33.8210665,126.5,"totals_1916120119161231.tif"
150.8929227,-33.8210665,95.5999984741211,"totals_1917010119170131.tif"
150.8929227,-33.8210665,94.5,"totals_1917020119170228.tif"
150.8929227,-33.8210665,12.1999998092651,"totals_1917030119170331.tif"
150.8929227,-33.8210665,139.699996948242,"totals_1917040119170430.tif"
150.8929227,-33.8210665,21.5,"totals_1917050119170531.tif"
150.8929227,-33.8210665,48.4000015258789,"totals_1917060119170630.tif"
150.8929227,-33.8210665,10.5,"totals_1917070119170731.tif"
150.8929227,-33.8210665,22.1000003814697,"totals_1917080119170831.tif"
150.8929227,-33.8210665,100.599998474121,"totals_1917090119170930.tif"
150.8929227,-33.8210665,58.0999984741211,"totals_1917100119171031.tif"
150.8929227,-33.8210665,215.699996948242,"totals_1917110119171130.tif"
150.8929227,-33.8210665,59.5,"totals_1917120119171231.tif"
150.8929227,-33.8210665,227.100006103516,"totals_1918010119180131.tif"
150.8929227,-33.8210665,69.1999969482422,"totals_1918020119180228.tif"
150.8929227,-33.8210665,15.5,"totals_1918030119180331.tif"
150.8929227,-33.8210665,75,"totals_1918040119180430.tif"
150.8929227,-33.8210665,3.90000009536743,"totals_1918050119180531.tif"
150.8929227,-33.8210665,12.6999998092651,"totals_1918060119180630.tif"
150.8929227,-33.8210665,105.599998474121,"totals_1918070119180731.tif"
150.8929227,-33.8210665,38.7000007629395,"totals_1918080119180831.tif"
150.8929227,-33.8210665,53,"totals_1918090119180930.tif"
150.8929227,-33.8210665,15.5,"totals_1918100119181031.tif"
150.8929227,-33.8210665,19.7000007629395,"totals_1918110119181130.tif"
150.8929227,-33.8210665,14,"totals_1918120119181231.tif"
150.8929227,-33.8210665,26.6000003814697,"totals_1919010119190131.tif"
150.8929227,-33.8210665,61,"totals_1919020119190228.tif"
150.8929227,-33.8210665,27.7000007629395,"totals_1919030119190331.tif"
150.8929227,-33.8210665,33.7999992370605,"totals_1919040119190430.tif"
150.8929227,-33.8210665,222.800003051758,"totals_1919050119190531.tif"
150.8929227,-33.8210665,11,"totals_1919060119190630.tif"
150.8929227,-33.8210665,18.2000007629395,"totals_1919070119190731.tif"
150.8929227,-33.8210665,13.6999998092651,"totals_1919080119190831.tif"
150.8929227,-33.8210665,44.4000015258789,"totals_1919090119190930.tif"
150.8929227,-33.8210665,29.8999996185303,"totals_1919100119191031.tif"
150.8929227,-33.8210665,78.1999969482422,"totals_1919110119191130.tif"
150.8929227,-33.8210665,102.300003051758,"totals_1919120119191231.tif"
150.8929227,-33.8210665,125.300003051758,"totals_1920010119200131.tif"
150.8929227,-33.8210665,38,"totals_1920020119200229.tif"
150.8929227,-33.8210665,44,"totals_1920030119200331.tif"
150.8929227,-33.8210665,44.0999984741211,"totals_1920040119200430.tif"
150.8929227,-33.8210665,2.20000004768372,"totals_1920050119200531.tif"
150.8929227,-33.8210665,56.7000007629395,"totals_1920060119200630.tif"
150.8929227,-33.8210665,99.3000030517578,"totals_1920070119200731.tif"
150.8929227,-33.8210665,36.5999984741211,"totals_1920080119200831.tif"
150.8929227,-33.8210665,25.7000007629395,"totals_1920090119200930.tif"
150.8929227,-33.8210665,32.7999992370605,"totals_1920100119201031.tif"
150.8929227,-33.8210665,61.7999992370605,"totals_1920110119201130.tif"
150.8929227,-33.8210665,387,"totals_1920120119201231.tif"
150.8929227,-33.8210665,101.800003051758,"totals_1921010119210131.tif"
150.8929227,-33.8210665,13.3999996185303,"totals_1921020119210228.tif"
150.8929227,-33.8210665,106,"totals_1921030119210331.tif"
150.8929227,-33.8210665,152.800003051758,"totals_1921040119210430.tif"
150.8929227,-33.8210665,114.199996948242,"totals_1921050119210531.tif"
150.8929227,-33.8210665,32.5,"totals_1921060119210630.tif"
150.8929227,-33.8210665,107,"totals_1921070119210731.tif"
150.8929227,-33.8210665,18.7000007629395,"totals_1921080119210831.tif"
150.8929227,-33.8210665,53,"totals_1921090119210930.tif"
150.8929227,-33.8210665,43.7000007629395,"totals_1921100119211031.tif"
150.8929227,-33.8210665,73.5999984741211,"totals_1921110119211130.tif"
150.8929227,-33.8210665,182.399993896484,"totals_1921120119211231.tif"
150.8929227,-33.8210665,124.5,"totals_1922010119220131.tif"
150.8929227,-33.8210665,101.199996948242,"totals_1922020119220228.tif"
150.8929227,-33.8210665,22.7999992370605,"totals_1922030119220331.tif"
150.8929227,-33.8210665,25.2999992370605,"totals_1922040119220430.tif"
150.8929227,-33.8210665,12.1000003814697,"totals_1922050119220531.tif"
150.8929227,-33.8210665,27,"totals_1922060119220630.tif"
150.8929227,-33.8210665,199.300003051758,"totals_1922070119220731.tif"
150.8929227,-33.8210665,21.6000003814697,"totals_1922080119220831.tif"
150.8929227,-33.8210665,66.9000015258789,"totals_1922090119220930.tif"
150.8929227,-33.8210665,51.7999992370605,"totals_1922100119221031.tif"
150.8929227,-33.8210665,12.5,"totals_1922110119221130.tif"
150.8929227,-33.8210665,46.5,"totals_1922120119221231.tif"
150.8929227,-33.8210665,49.2999992370605,"totals_1923010119230131.tif"
150.8929227,-33.8210665,12.6999998092651,"totals_1923020119230228.tif"
150.8929227,-33.8210665,28.5,"totals_1923030119230331.tif"
150.8929227,-33.8210665,106,"totals_1923040119230430.tif"
150.8929227,-33.8210665,9.39999961853027,"totals_1923050119230531.tif"
150.8929227,-33.8210665,86.4000015258789,"totals_1923060119230630.tif"
150.8929227,-33.8210665,142,"totals_1923070119230731.tif"
150.8929227,-33.8210665,102.400001525879,"totals_1923080119230831.tif"
150.8929227,-33.8210665,57.2999992370605,"totals_1923090119230930.tif"
150.8929227,-33.8210665,29.2999992370605,"totals_1923100119231031.tif"
150.8929227,-33.8210665,30.2000007629395,"totals_1923110119231130.tif"
150.8929227,-33.8210665,40.9000015258789,"totals_1923120119231231.tif"
150.8929227,-33.8210665,65.8000030517578,"totals_1924010119240131.tif"
150.8929227,-33.8210665,93,"totals_1924020119240229.tif"
150.8929227,-33.8210665,75,"totals_1924030119240331.tif"
150.8929227,-33.8210665,132.199996948242,"totals_1924040119240430.tif"
150.8929227,-33.8210665,14.8999996185303,"totals_1924050119240531.tif"
150.8929227,-33.8210665,16.5,"totals_1924060119240630.tif"
150.8929227,-33.8210665,33.5999984741211,"totals_1924070119240731.tif"
150.8929227,-33.8210665,50.4000015258789,"totals_1924080119240831.tif"
150.8929227,-33.8210665,64.1999969482422,"totals_1924090119240930.tif"
150.8929227,-33.8210665,27,"totals_1924100119241031.tif"
150.8929227,-33.8210665,94.6999969482422,"totals_1924110119241130.tif"
150.8929227,-33.8210665,57.7000007629395,"totals_1924120119241231.tif"
150.8929227,-33.8210665,96.3000030517578,"totals_1925010119250131.tif"
150.8929227,-33.8210665,32,"totals_1925020119250228.tif"
150.8929227,-33.8210665,62,"totals_1925030119250331.tif"
150.8929227,-33.8210665,12.1999998092651,"totals_1925040119250430.tif"
150.8929227,-33.8210665,180.399993896484,"totals_1925050119250531.tif"
150.8929227,-33.8210665,116.099998474121,"totals_1925060119250630.tif"
150.8929227,-33.8210665,6.30000019073486,"totals_1925070119250731.tif"
150.8929227,-33.8210665,51.2000007629395,"totals_1925080119250831.tif"
150.8929227,-33.8210665,9.10000038146973,"totals_1925090119250930.tif"
150.8929227,-33.8210665,19,"totals_1925100119251031.tif"
150.8929227,-33.8210665,76.9000015258789,"totals_1925110119251130.tif"
150.8929227,-33.8210665,20.5,"totals_1925120119251231.tif"
150.8929227,-33.8210665,21.1000003814697,"totals_1926010119260131.tif"
150.8929227,-33.8210665,9.69999980926514,"totals_1926020119260228.tif"
150.8929227,-33.8210665,190,"totals_1926030119260331.tif"
150.8929227,-33.8210665,72.1999969482422,"totals_1926040119260430.tif"
150.8929227,-33.8210665,54.5999984741211,"totals_1926050119260531.tif"
150.8929227,-33.8210665,38.5,"totals_1926060119260630.tif"
150.8929227,-33.8210665,37.7999992370605,"totals_1926070119260731.tif"
150.8929227,-33.8210665,26.2000007629395,"totals_1926080119260831.tif"
150.8929227,-33.8210665,46,"totals_1926090119260930.tif"
150.8929227,-33.8210665,6.90000009536743,"totals_1926100119261031.tif"
150.8929227,-33.8210665,3.90000009536743,"totals_1926110119261130.tif"
150.8929227,-33.8210665,149.800003051758,"totals_1926120119261231.tif"
150.8929227,-33.8210665,103.400001525879,"totals_1927010119270131.tif"
150.8929227,-33.8210665,7.40000009536743,"totals_1927020119270228.tif"
150.8929227,-33.8210665,54.5999984741211,"totals_1927030119270331.tif"
150.8929227,-33.8210665,340.399993896484,"totals_1927040119270430.tif"
150.8929227,-33.8210665,16.5,"totals_1927050119270531.tif"
150.8929227,-33.8210665,19.7999992370605,"totals_1927060119270630.tif"
150.8929227,-33.8210665,0.699999988079071,"totals_1927070119270731.tif"
150.8929227,-33.8210665,1.20000004768372,"totals_1927080119270831.tif"
150.8929227,-33.8210665,16.6000003814697,"totals_1927090119270930.tif"
150.8929227,-33.8210665,56.4000015258789,"totals_1927100119271031.tif"
150.8929227,-33.8210665,140.699996948242,"totals_1927110119271130.tif"
150.8929227,-33.8210665,62.2999992370605,"totals_1927120119271231.tif"
150.8929227,-33.8210665,60.2999992370605,"totals_1928010119280131.tif"
150.8929227,-33.8210665,184.600006103516,"totals_1928020119280229.tif"
150.8929227,-33.8210665,96.1999969482422,"totals_1928030119280331.tif"
150.8929227,-33.8210665,59.0999984741211,"totals_1928040119280430.tif"
150.8929227,-33.8210665,16,"totals_1928050119280531.tif"
150.8929227,-33.8210665,127.099998474121,"totals_1928060119280630.tif"
150.8929227,-33.8210665,76.1999969482422,"totals_1928070119280731.tif"
150.8929227,-33.8210665,12.5,"totals_1928080119280831.tif"
150.8929227,-33.8210665,4.30000019073486,"totals_1928090119280930.tif"
150.8929227,-33.8210665,40.2999992370605,"totals_1928100119281031.tif"
150.8929227,-33.8210665,5.90000009536743,"totals_1928110119281130.tif"
150.8929227,-33.8210665,24.2000007629395,"totals_1928120119281231.tif"
150.8929227,-33.8210665,3.90000009536743,"totals_1929010119290131.tif"
150.8929227,-33.8210665,270.200012207031,"totals_1929020119290228.tif"
150.8929227,-33.8210665,67.6999969482422,"totals_1929030119290331.tif"
150.8929227,-33.8210665,79.6999969482422,"totals_1929040119290430.tif"
150.8929227,-33.8210665,70,"totals_1929050119290531.tif"
150.8929227,-33.8210665,43.5,"totals_1929060119290630.tif"
150.8929227,-33.8210665,41.2999992370605,"totals_1929070119290731.tif"
150.8929227,-33.8210665,65.8000030517578,"totals_1929080119290831.tif"
150.8929227,-33.8210665,80.3000030517578,"totals_1929090119290930.tif"
150.8929227,-33.8210665,193.300003051758,"totals_1929100119291031.tif"
150.8929227,-33.8210665,76.3000030517578,"totals_1929110119291130.tif"
150.8929227,-33.8210665,40.9000015258789,"totals_1929120119291231.tif"
150.8929227,-33.8210665,89.3000030517578,"totals_1930010119300131.tif"
150.8929227,-33.8210665,17.8999996185303,"totals_1930020119300228.tif"
150.8929227,-33.8210665,87.1999969482422,"totals_1930030119300331.tif"
150.8929227,-33.8210665,51.5999984741211,"totals_1930040119300430.tif"
150.8929227,-33.8210665,55.7000007629395,"totals_1930050119300531.tif"
150.8929227,-33.8210665,146.399993896484,"totals_1930060119300630.tif"
150.8929227,-33.8210665,46.2000007629395,"totals_1930070119300731.tif"
150.8929227,-33.8210665,19.1000003814697,"totals_1930080119300831.tif"
150.8929227,-33.8210665,2.09999990463257,"totals_1930090119300930.tif"
150.8929227,-33.8210665,48.9000015258789,"totals_1930100119301031.tif"
150.8929227,-33.8210665,32.2000007629395,"totals_1930110119301130.tif"
150.8929227,-33.8210665,111.599998474121,"totals_1930120119301231.tif"
150.8929227,-33.8210665,36,"totals_1931010119310131.tif"
150.8929227,-33.8210665,54.2999992370605,"totals_1931020119310228.tif"
150.8929227,-33.8210665,146,"totals_1931030119310331.tif"
150.8929227,-33.8210665,211,"totals_1931040119310430.tif"
150.8929227,-33.8210665,71.6999969482422,"totals_1931050119310531.tif"
150.8929227,-33.8210665,12.6999998092651,"totals_1931060119310630.tif"
150.8929227,-33.8210665,160.199996948242,"totals_1931070119310731.tif"
150.8929227,-33.8210665,7.5,"totals_1931080119310831.tif"
150.8929227,-33.8210665,83.5,"totals_1931090119310930.tif"
150.8929227,-33.8210665,19.6000003814697,"totals_1931100119311031.tif"
150.8929227,-33.8210665,120.300003051758,"totals_1931110119311130.tif"
150.8929227,-33.8210665,128.399993896484,"totals_1931120119311231.tif"
150.8929227,-33.8210665,28.2000007629395,"totals_1932010119320131.tif"
150.8929227,-33.8210665,100.5,"totals_1932020119320229.tif"
150.8929227,-33.8210665,93.8000030517578,"totals_1932030119320331.tif"
150.8929227,-33.8210665,61,"totals_1932040119320430.tif"
150.8929227,-33.8210665,16,"totals_1932050119320531.tif"
150.8929227,-33.8210665,13.1999998092651,"totals_1932060119320630.tif"
150.8929227,-33.8210665,35,"totals_1932070119320731.tif"
150.8929227,-33.8210665,74.0999984741211,"totals_1932080119320831.tif"
150.8929227,-33.8210665,146.100006103516,"totals_1932090119320930.tif"
150.8929227,-33.8210665,20.1000003814697,"totals_1932100119321031.tif"
150.8929227,-33.8210665,73,"totals_1932110119321130.tif"
150.8929227,-33.8210665,75.4000015258789,"totals_1932120119321231.tif"
150.8929227,-33.8210665,170.699996948242,"totals_1933010119330131.tif"
150.8929227,-33.8210665,5.19999980926514,"totals_1933020119330228.tif"
150.8929227,-33.8210665,67.6999969482422,"totals_1933030119330331.tif"
150.8929227,-33.8210665,194.100006103516,"totals_1933040119330430.tif"
150.8929227,-33.8210665,71.0999984741211,"totals_1933050119330531.tif"
