"date","year","month","rain","sixmnthtot","index","indexBelowThreshold","count","count2","sums","sums2"
1999-11-01,1999,11,1,1.002,-3.45454545454545,-3.45454545454545,11,11,-32.8964059196617,-32.8964059196617
1999-12-01,1999,12,30.8,31.802,-0.181818181818182,0,0,12,0,-33.0782241014799
2000-01-01,2000,1,20.7,52.501,0.0930232558139537,0,0,0,0,0
2000-02-01,2000,2,0.6,53.101,-1.58139534883721,-1.58139534883721,1,1,-1.58139534883721,-1.58139534883721
2000-03-01,2000,3,1.2,54.301,-2.69767441860465,-2.69767441860465,2,2,-4.27906976744186,-4.27906976744186
2000-04-01,2000,4,7.8,62.1,-2.51162790697674,-2.51162790697674,3,3,-6.7906976744186,-6.7906976744186
2000-05-01,2000,5,0.3,61.4,-2.13953488372093,-2.13953488372093,4,4,-8.93023255813953,-8.93023255813953
2000-06-01,2000,6,0,30.6,-3.09090909090909,-3.09090909090909,5,5,-12.0211416490486,-12.0211416490486
2000-07-01,2000,7,0,9.9,-4,-4,6,6,-16.0211416490486,-16.0211416490486
2000-08-01,2000,8,0,9.3,-3.27272727272727,-3.27272727272727,7,7,-19.2938689217759,-19.2938689217759
2000-09-01,2000,9,0.001,8.101,-1.27272727272727,-1.27272727272727,8,8,-20.5665961945032,-20.5665961945032
2000-10-01,2000,10,4.9,5.201,-0.181818181818182,0,0,9,0,-20.7484143763214
2000-11-01,2000,11,2.5,7.401,-0.909090909090909,0,0,10,0,-21.6575052854123
2000-12-01,2000,12,29.6,37.001,0.909090909090909,0,0,0,0,0
2001-01-01,2001,1,11.9,48.901,-0.465116279069767,0,0,0,0,0
2001-02-01,2001,2,17.6,66.501,-0.837209302325582,0,0,0,0,0
2001-03-01,2001,3,16.4,82.9,-0.465116279069767,0,0,0,0,0
2001-04-01,2001,4,23.5,101.5,-0.279069767441861,0,0,0,0,0
2001-05-01,2001,5,0.5,99.5,0.0930232558139537,0,0,0,0,0
2001-06-01,2001,6,0,69.9,-0.909090909090909,0,0,0,0,0
2001-07-01,2001,7,0,58,1.09090909090909,0,0,0,0,0
2001-08-01,2001,8,0,40.4,0.727272727272728,0,0,0,0,0
2001-09-01,2001,9,0.1,24.1,1.63636363636364,0,0,0,0,0
2001-10-01,2001,10,0.001,0.601,-2.90909090909091,-2.90909090909091,1,1,-2.90909090909091,-2.90909090909091
2001-11-01,2001,11,6.7,6.801,-1.27272727272727,-1.27272727272727,2,2,-4.18181818181818,-4.18181818181818
2001-12-01,2001,12,5.4,12.201,-3.09090909090909,-3.09090909090909,3,3,-7.27272727272727,-7.27272727272727
2002-01-01,2002,1,21.4,33.601,-2.88372093023256,-2.88372093023256,4,4,-10.1564482029598,-10.1564482029598
2002-02-01,2002,2,3.2,36.801,-3.06976744186047,-3.06976744186047,5,5,-13.2262156448203,-13.2262156448203
2002-03-01,2002,3,6.4,43.101,-2.88372093023256,-2.88372093023256,6,6,-16.1099365750529,-16.1099365750529
2002-04-01,2002,4,38.4,81.5,-1.76744186046512,-1.76744186046512,7,7,-17.877378435518,-17.877378435518
2002-05-01,2002,5,2.7,77.5,-1.76744186046512,-1.76744186046512,8,8,-19.6448202959831,-19.6448202959831
2002-06-01,2002,6,0,72.1,-0.545454545454545,0,0,9,0,-20.1902748414376
2002-07-01,2002,7,0,50.7,-0.363636363636364,0,0,10,0,-20.553911205074
2002-08-01,2002,8,0,47.5,2.18181818181818,0,0,0,0,0
2002-09-01,2002,9,0,41.1,3.09090909090909,0,0,0,0,0
2002-10-01,2002,10,3.3,6,0,0,0,0,0,0
2002-11-01,2002,11,6.1,9.4,-0.363636363636364,0,0,0,0,0
2002-12-01,2002,12,15,24.4,-1.27272727272727,-1.27272727272727,1,1,-1.27272727272727,-1.27272727272727
2003-01-01,2003,1,23.6,48,-0.651162790697674,0,0,0,0,0
2003-02-01,2003,2,2.6,50.6,-1.95348837209302,-1.95348837209302,1,1,-1.95348837209302,-1.95348837209302
2003-03-01,2003,3,23,73.6,-1.58139534883721,-1.58139534883721,2,2,-3.53488372093023,-3.53488372093023
2003-04-01,2003,4,24.7,95,-0.651162790697674,0,0,0,0,0
2003-05-01,2003,5,1.6,90.5,-0.0930232558139537,0,0,0,0,0
2003-06-01,2003,6,0,75.5,0,0,0,0,0,0
2003-07-01,2003,7,0,51.9,0,0,0,0,0,0
2003-08-01,2003,8,0,49.3,2.36363636363636,0,0,0,0,0
2003-09-01,2003,9,0,26.3,1.81818181818182,0,0,0,0,0
2003-10-01,2003,10,2.1,3.7,-0.909090909090909,0,0,0,0,0
2003-11-01,2003,11,5.8,7.9,-0.545454545454545,0,0,0,0,0
2003-12-01,2003,12,11.8,19.7,-2.36363636363636,-2.36363636363636,1,1,-2.36363636363636,-2.36363636363636
2004-01-01,2004,1,19.8,39.5,-1.76744186046512,-1.76744186046512,2,2,-4.13107822410148,-4.13107822410148
2004-02-01,2004,2,10.2,49.7,-2.13953488372093,-2.13953488372093,3,3,-6.27061310782241,-6.27061310782241
2004-03-01,2004,3,31.4,81.1,-0.837209302325582,0,0,0,0,0
2004-04-01,2004,4,9.3,88.3,-1.02325581395349,-1.02325581395349,1,1,-1.02325581395349,-1.02325581395349
2004-05-01,2004,5,2,84.5,-0.651162790697674,0,0,0,0,0
2004-06-01,2004,6,0,72.7,-0.363636363636364,0,0,0,0,0
2004-07-01,2004,7,0,52.9,0.363636363636363,0,0,0,0,0
2004-08-01,2004,8,0,42.7,1.45454545454545,0,0,0,0,0
2004-09-01,2004,9,0,11.3,-0.545454545454545,0,0,0,0,0
2004-10-01,2004,10,0.4,2.4,-2.18181818181818,-2.18181818181818,1,1,-2.18181818181818,-2.18181818181818
2004-11-01,2004,11,10.3,10.7,0.181818181818182,0,0,0,0,0
2004-12-01,2004,12,9.5,20.2,-2.18181818181818,-2.18181818181818,1,1,-2.18181818181818,-2.18181818181818
2005-01-01,2005,1,20.4,40.6,-1.3953488372093,-1.3953488372093,2,2,-3.57716701902748,-3.57716701902748
2005-02-01,2005,2,6.4,47,-2.51162790697674,-2.51162790697674,3,3,-6.08879492600423,-6.08879492600423
2005-03-01,2005,3,60.6,107.6,1.2093023255814,0,0,0,0,0
2005-04-01,2005,4,10.8,118,0.651162790697675,0,0,0,0,0
2005-05-01,2005,5,2.2,109.9,0.837209302325581,0,0,0,0,0
2005-06-01,2005,6,0,100.4,2.36363636363636,0,0,0,0,0
2005-07-01,2005,7,0,80,2.72727272727273,0,0,0,0,0
2005-08-01,2005,8,0,73.6,3.27272727272727,0,0,0,0,0
2005-09-01,2005,9,0,13,-0.181818181818182,0,0,0,0,0
2005-10-01,2005,10,0.001,2.201,-2.36363636363636,-2.36363636363636,1,1,-2.36363636363636,-2.36363636363636
2005-11-01,2005,11,7.8,7.801,-0.727272727272727,0,0,0,0,0
2005-12-01,2005,12,0.001,7.802,-3.81818181818182,-3.81818181818182,1,1,-3.81818181818182,-3.81818181818182
2006-01-01,2006,1,52.7,60.502,0.465116279069767,0,0,0,0,0
2006-02-01,2006,2,34.1,94.602,1.58139534883721,0,0,0,0,0
2006-03-01,2006,3,0.001,94.603,0.27906976744186,0,0,0,0,0
2006-04-01,2006,4,44.6,139.202,1.76744186046512,0,0,0,0,0
2006-05-01,2006,5,2.2,133.602,2.32558139534884,0,0,0,0,0
2006-06-01,2006,6,0,133.601,2.90909090909091,0,0,0,0,0
2006-07-01,2006,7,0,80.901,2.90909090909091,0,0,0,0,0
2006-08-01,2006,8,0,46.801,2,0,0,0,0,0
2006-09-01,2006,9,0,46.8,3.27272727272727,0,0,0,0,0
2006-10-01,2006,10,11.2,13.4,2.54545454545455,0,0,0,0,0
2006-11-01,2006,11,2.4,13.6,0.545454545454546,0,0,0,0,0
2006-12-01,2006,12,15.1,28.7,-0.909090909090909,0,0,0,0,0
2007-01-01,2007,1,32.2,60.9,0.651162790697675,0,0,0,0,0
2007-02-01,2007,2,18.8,79.7,0.651162790697675,0,0,0,0,0
2007-03-01,2007,3,14.9,94.6,0.0930232558139537,0,0,0,0,0
2007-04-01,2007,4,24,107.4,0.0930232558139537,0,0,0,0,0
2007-05-01,2007,5,7.3,112.3,1.3953488372093,0,0,0,0,0
2007-06-01,2007,6,0,97.2,2,0,0,0,0,0
2007-07-01,2007,7,0,65,1.45454545454545,0,0,0,0,0
2007-08-01,2007,8,0,46.2,1.81818181818182,0,0,0,0,0
2007-09-01,2007,9,0,31.3,2.36363636363636,0,0,0,0,0
2007-10-01,2007,10,0.001,7.301,0.545454545454546,0,0,0,0,0
2007-11-01,2007,11,0,0.001,-4,-4,1,1,-4,-4
2007-12-01,2007,12,2,2.001,-4,-4,2,2,-8,-8
2008-01-01,2008,1,23.7,25.701,-3.25581395348837,-3.25581395348837,3,3,-11.2558139534884,-11.2558139534884
2008-02-01,2008,2,10.3,36.001,-3.25581395348837,-3.25581395348837,4,4,-14.5116279069767,-14.5116279069767
2008-03-01,2008,3,1.6,37.601,-3.44186046511628,-3.44186046511628,5,5,-17.953488372093,-17.953488372093
2008-04-01,2008,4,0.001,37.601,-3.25581395348837,-3.25581395348837,6,6,-21.2093023255814,-21.2093023255814
2008-05-01,2008,5,0.001,37.602,-3.06976744186047,-3.06976744186047,7,7,-24.2790697674419,-24.2790697674419
2008-06-01,2008,6,0,35.602,-2.72727272727273,-2.72727272727273,8,8,-27.0063424947146,-27.0063424947146
2008-07-01,2008,7,0,11.902,-3.63636363636364,-3.63636363636364,9,9,-30.6427061310782,-30.6427061310782
2008-08-01,2008,8,0.001,1.603,-4,-4,10,10,-34.6427061310782,-34.6427061310782
2008-09-01,2008,9,0.001,0.004,-3.81818181818182,-3.81818181818182,11,11,-38.46088794926,-38.46088794926
2008-10-01,2008,10,16.6,16.603,3.45454545454545,0,0,0,0,0
2008-11-01,2008,11,5.8,22.402,0.909090909090909,0,0,0,0,0
2008-12-01,2008,12,1.1,23.502,-1.63636363636364,-1.63636363636364,1,1,-1.63636363636364,-1.63636363636364
2009-01-01,2009,1,4.8,28.302,-3.06976744186047,-3.06976744186047,2,2,-4.7061310782241,-4.7061310782241
2009-02-01,2009,2,1.4,29.701,-3.44186046511628,-3.44186046511628,3,3,-8.14799154334038,-8.14799154334038
2009-03-01,2009,3,11.4,41.1,-3.25581395348837,-3.25581395348837,4,4,-11.4038054968288,-11.4038054968288
2009-04-01,2009,4,11.1,35.6,-3.62790697674419,-3.62790697674419,5,5,-15.0317124735729,-15.0317124735729
2009-05-01,2009,5,0.001,29.801,-3.44186046511628,-3.44186046511628,6,6,-18.4735729386892,-18.4735729386892
2009-06-01,2009,6,0,28.701,-3.27272727272727,-3.27272727272727,7,7,-21.7463002114165,-21.7463002114165
2009-07-01,2009,7,0,23.901,-2.54545454545455,-2.54545454545455,8,8,-24.291754756871,-24.291754756871
2009-08-01,2009,8,0,22.501,-1.45454545454545,-1.45454545454545,9,9,-25.7463002114165,-25.7463002114165
2009-09-01,2009,9,2.101,13.202,0,0,0,10,0,-25.7463002114165
2009-10-01,2009,10,11.6,13.702,2.72727272727273,0,0,0,0,0
2009-11-01,2009,11,15.1,28.801,2.72727272727273,0,0,0,0,0
2009-12-01,2009,12,10,38.801,1.09090909090909,0,0,0,0,0
2010-01-01,2010,1,1.1,39.901,-1.58139534883721,-1.58139534883721,1,1,-1.58139534883721,-1.58139534883721
2010-02-01,2010,2,28.1,68.001,-0.651162790697674,0,0,0,0,0
2010-03-01,2010,3,5.5,71.4,-1.76744186046512,-1.76744186046512,1,1,-1.76744186046512,-1.76744186046512
2010-04-01,2010,4,10.7,70.5,-1.95348837209302,-1.95348837209302,2,2,-3.72093023255814,-3.72093023255814
2010-05-01,2010,5,12.6,68,-1.95348837209302,-1.95348837209302,3,3,-5.67441860465116,-5.67441860465116
2010-06-01,2010,6,0,58,-1.81818181818182,-1.81818181818182,4,4,-7.49260042283298,-7.49260042283298
2010-07-01,2010,7,0,56.9,0.727272727272728,0,0,0,0,0
2010-08-01,2010,8,0,28.8,-0.727272727272727,0,0,0,0,0
2010-09-01,2010,9,0,23.3,1.27272727272727,0,0,0,0,0
2010-10-01,2010,10,0,12.6,2.36363636363636,0,0,0,0,0
2010-11-01,2010,11,2.5,2.5,-2.90909090909091,-2.90909090909091,1,1,-2.90909090909091,-2.90909090909091
2010-12-01,2010,12,32,34.5,0.363636363636363,0,0,0,0,0
2011-01-01,2011,1,17.8,52.3,-0.279069767441861,0,0,0,0,0
2011-02-01,2011,2,25.1,77.4,0.465116279069767,0,0,0,0,0
2011-03-01,2011,3,12.4,89.8,-0.279069767441861,0,0,0,0,0
2011-04-01,2011,4,31,120.8,1.02325581395349,0,0,0,0,0
2011-05-01,2011,5,0.3,118.6,1.76744186046512,0,0,0,0,0
2011-06-01,2011,6,0.001,86.601,1.27272727272727,0,0,0,0,0
2011-07-01,2011,7,0,68.801,1.81818181818182,0,0,0,0,0
2011-08-01,2011,8,0,43.701,1.63636363636364,0,0,0,0,0
2011-09-01,2011,9,0.001,31.302,2.54545454545455,0,0,0,0,0
2011-10-01,2011,10,6.1,6.402,0.181818181818182,0,0,0,0,0
2011-11-01,2011,11,0.8,6.902,-1.09090909090909,-1.09090909090909,1,1,-1.09090909090909,-1.09090909090909
2011-12-01,2011,12,2.5,9.401,-3.45454545454545,-3.45454545454545,2,2,-4.54545454545454,-4.54545454545454
2012-01-01,2012,1,3.9,13.301,-4,-4,3,3,-8.54545454545454,-8.54545454545454
2012-02-01,2012,2,9.6,22.901,-4,-4,4,4,-12.5454545454545,-12.5454545454545
2012-03-01,2012,3,1,23.9,-4,-4,5,5,-16.5454545454545,-16.5454545454545
2012-04-01,2012,4,5.4,23.2,-4,-4,6,6,-20.5454545454545,-20.5454545454545
2012-05-01,2012,5,0.001,22.401,-3.81395348837209,-3.81395348837209,7,7,-24.3594080338266,-24.3594080338266
2012-06-01,2012,6,0,19.901,-3.81818181818182,-3.81818181818182,8,8,-28.1775898520085,-28.1775898520085
2012-07-01,2012,7,0,16.001,-3.27272727272727,-3.27272727272727,9,9,-31.4503171247357,-31.4503171247357
2012-08-01,2012,8,0,6.401,-3.63636363636364,-3.63636363636364,10,10,-35.0866807610994,-35.0866807610994
2012-09-01,2012,9,0,5.401,-2,-2,11,11,-37.0866807610994,-37.0866807610994
2012-10-01,2012,10,10.7,10.701,2.18181818181818,0,0,0,0,0
2012-11-01,2012,11,83.2,93.9,3.63636363636364,0,0,0,0,0
2012-12-01,2012,12,70.6,164.5,3.81818181818182,0,0,0,0,0
2013-01-01,2013,1,70.8,235.3,4,0,0,0,0,0
2013-02-01,2013,2,4.9,240.2,3.90697674418605,0,0,0,0,0
2013-03-01,2013,3,0.001,240.201,3.62790697674419,0,0,0,0,0
2013-04-01,2013,4,0.001,229.502,3.62790697674419,0,0,0,0,0
2013-05-01,2013,5,23.4,169.702,3.25581395348837,0,0,0,0,0
2013-06-01,2013,6,0,99.102,2.18181818181818,0,0,0,0,0
2013-07-01,2013,7,0,28.302,-1.63636363636364,-1.63636363636364,1,1,-1.63636363636364,-1.63636363636364
2013-08-01,2013,8,0,23.402,-1.27272727272727,-1.27272727272727,2,2,-2.90909090909091,-2.90909090909091
2013-09-01,2013,9,0,23.401,1.45454545454545,0,0,0,0,0
2013-10-01,2013,10,4,27.4,3.63636363636364,0,0,0,0,0
2013-11-01,2013,11,172.7,176.7,4,0,0,0,0,0
2013-12-01,2013,12,20.9,197.6,4,0,0,0,0,0
2014-01-01,2014,1,35.8,233.4,3.81395348837209,0,0,0,0,0
2014-02-01,2014,2,6.8,240.2,3.90697674418605,0,0,0,0,0
2014-03-01,2014,3,23.6,263.8,3.81395348837209,0,0,0,0,0
2014-04-01,2014,4,14.3,274.1,3.81395348837209,0,0,0,0,0
2014-05-01,2014,5,0.001,101.401,0.465116279069767,0,0,0,0,0
2014-06-01,2014,6,0.001,80.502,0.727272727272728,0,0,0,0,0
2014-07-01,2014,7,0,44.702,-0.909090909090909,0,0,0,0,0
2014-08-01,2014,8,0,37.902,0.363636363636363,0,0,0,0,0
2014-09-01,2014,9,0,14.302,0.181818181818182,0,0,0,0,0
2014-10-01,2014,10,4.6,4.602,-0.545454545454545,0,0,0,0,0
2014-11-01,2014,11,18.5,23.101,1.09090909090909,0,0,0,0,0
2014-12-01,2014,12,3.9,27,-1.09090909090909,-1.09090909090909,1,1,-1.09090909090909,-1.09090909090909
2015-01-01,2015,1,8.2,35.2,-2.69767441860465,-2.69767441860465,2,2,-3.78858350951374,-3.78858350951374
2015-02-01,2015,2,6.9,42.1,-2.88372093023256,-2.88372093023256,3,3,-6.6723044397463,-6.6723044397463
2015-03-01,2015,3,26.1,68.2,-1.95348837209302,-1.95348837209302,4,4,-8.62579281183932,-8.62579281183932
2015-04-01,2015,4,0,63.6,-2.32558139534884,-2.32558139534884,5,5,-10.9513742071882,-10.9513742071882
2015-05-01,2015,5,4.5,49.6,-2.69767441860465,-2.69767441860465,6,6,-13.6490486257928,-13.6490486257928
2015-06-01,2015,6,0,45.7,-2.18181818181818,-2.18181818181818,7,7,-15.830866807611,-15.830866807611
2015-07-01,2015,7,0,37.5,-1.27272727272727,-1.27272727272727,8,8,-17.1035940803383,-17.1035940803383
2015-08-01,2015,8,0.001,30.601,-0.363636363636364,0,0,9,0,0
2015-09-01,2015,9,0,4.501,-2.18181818181818,-2.18181818181818,1,10,-2.18181818181818,-2.18181818181818
2015-10-01,2015,10,86,90.501,4,0,0,0,0,0
2015-11-01,2015,11,32.1,118.101,3.81818181818182,0,0,0,0,0
2015-12-01,2015,12,28.2,146.301,3.63636363636364,0,0,0,0,0
